user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,screen_time_bin,age_group,screen_to_sleep_ratio,pre_sleep_phone_pct,notif_per_screen_hour,digital_load_hours,stress_fatigue_index,wellness_score,sleep_deficit_hours,is_heavy_user,phone_before_sleep_flag,short_sleeper,high_stress_flag,sedentary_flag,log_daily_screen_time_hours,log_phone_usage_before_sleep_minutes,log_notifications_received_per_day,log_physical_activity_minutes,screen_x_caffeine,presleep_x_stress,activity_x_sleep_quality,screen_time_sq,presleep_phone_sq,notifications_sq,gender_encoded,occ_Doctor,occ_Freelancer,occ_Manager,occ_Researcher,occ_Software Engineer,occ_Student,occ_Teacher
12659,36,Male,Manager,2.35,8,7.06,8.88,1.0,2,113,140,2.19,2-4h,36-45 ans,0.3329,1.89,59.57,2.483,1.595,9.763,0.94,0,0,0,0,0,1.209,2.1972,4.9488,4.7362,4.7,8.0,1003.44,5.5225,64,19600,0.0,False,False,True,False,False,False,False
12660,30,Male,Software Engineer,5.27,46,5.52,8.39,7.18,1,103,203,7.7,4-6h,26-35 ans,0.9547,13.89,38.52,6.037,7.44,2.927,2.48,0,1,1,1,0,1.8358,3.8501,5.3181,4.6444,5.27,330.28,864.17,27.7729,2116,41209,0.0,False,False,False,False,True,False,False
12661,43,Female,Software Engineer,6.19,84,4.57,6.06,7.25,2,91,174,7.3,6-8h,36-45 ans,1.3545,30.63,28.11,7.59,7.275,0.327,3.43,1,1,1,1,0,1.9727,4.4427,5.1648,4.5218,12.38,609.0,551.46,38.3161,7056,30276,1.0,False,False,False,False,True,False,False
12662,39,Male,Software Engineer,3.04,2,7.95,8.99,3.21,0,70,271,1.84,2-4h,36-45 ans,0.3824,0.42,89.14,3.073,2.525,6.947,0.05,0,0,0,0,0,1.3962,1.0986,5.6058,4.2627,0.0,6.42,629.3,9.2416,4,73441,0.0,False,False,False,False,True,False,False
12663,38,Female,Student,7.83,51,6.18,4.65,10.0,3,22,61,7.83,6-8h,36-45 ans,1.267,13.75,7.79,8.68,8.915,-4.983,1.82,1,1,0,1,1,2.1782,3.9512,4.1271,3.1355,23.49,510.0,102.3,61.3089,2601,3721,1.0,False,False,False,False,False,True,False
12664,53,Male,Designer,2.09,30,6.18,7.44,4.39,4,16,196,4.93,2-4h,46-55 ans,0.3382,8.09,93.78,2.59,4.66,3.317,1.82,0,0,0,0,1,1.1282,3.434,5.2832,2.8332,8.36,131.7,119.04,4.3681,900,38416,0.0,False,False,False,False,False,False,False
12665,19,Male,Student,2.35,12,6.35,10.0,1.0,1,30,235,3.42,2-4h,≤25 ans,0.3701,3.15,100.0,2.55,2.21,9.5,1.65,0,0,0,0,0,1.209,2.5649,5.4638,3.434,2.35,12.0,300.0,5.5225,144,55225,0.0,False,False,False,False,False,True,False
12666,47,Male,Software Engineer,4.72,1,6.07,7.45,5.69,1,71,114,4.27,4-6h,46-55 ans,0.7776,0.27,24.15,4.737,4.98,2.943,1.93,0,0,0,0,0,1.744,0.6931,4.7449,4.2767,4.72,5.69,528.95,22.2784,1,12996,0.0,False,False,False,False,True,False,False
12667,44,Male,Doctor,2.22,110,6.57,8.06,4.8,0,40,130,4.95,2-4h,36-45 ans,0.3379,27.9,58.56,4.053,4.875,3.927,1.43,0,1,0,0,0,1.1694,4.7095,4.8752,3.7136,0.0,528.0,322.4,4.9284,12100,16900,0.0,True,False,False,False,False,False,False
12668,24,Female,Doctor,1.1,77,7.15,6.84,2.58,4,100,195,1.94,< 2h,≤25 ans,0.1538,17.95,177.27,2.383,2.26,5.927,0.85,0,1,0,0,0,0.7419,4.3567,5.2781,4.6151,4.4,198.66,684.0,1.21,5929,38025,1.0,True,False,False,False,False,False,False
12669,37,Male,Manager,4.7,6,6.16,7.39,6.2,2,7,268,5.64,4-6h,36-45 ans,0.763,1.62,57.02,4.8,5.92,1.307,1.84,0,0,0,0,1,1.7405,1.9459,5.5947,2.0794,9.4,37.2,51.73,22.09,36,71824,0.0,False,False,True,False,False,False,False
12670,48,Female,Designer,6.84,28,8.86,7.22,7.78,0,76,47,5.01,6-8h,46-55 ans,0.772,5.27,6.87,7.307,6.395,0.707,0.0,1,0,0,1,0,2.0592,3.3673,3.8712,4.3438,0.0,217.84,548.72,46.7856,784,2209,1.0,False,False,False,False,False,False,False
12671,40,Male,Manager,5.46,3,5.99,8.17,5.49,4,22,115,4.59,4-6h,36-45 ans,0.9115,0.83,21.06,5.51,5.04,3.047,2.01,0,0,1,0,1,1.8656,1.3863,4.7536,3.1355,21.84,16.47,179.74,29.8116,9,13225,0.0,False,False,True,False,False,False,False
12672,30,Male,Freelancer,1.47,3,5.07,9.64,1.0,4,78,42,1.0,< 2h,26-35 ans,0.2899,0.99,28.57,1.52,1.0,9.94,2.93,0,0,1,0,0,0.9042,1.3863,3.7612,4.3694,5.88,3.0,751.92,2.1609,9,1764,0.0,False,True,False,False,False,False,False
12673,34,Male,Doctor,3.09,87,8.9,6.48,6.58,2,118,124,8.46,2-4h,26-35 ans,0.3472,16.29,40.13,4.54,7.52,1.867,0.0,0,1,0,0,0,1.4085,4.4773,4.8283,4.7791,6.18,572.46,764.64,9.5481,7569,15376,0.0,True,False,False,False,False,False,False
12674,21,Female,Software Engineer,5.72,105,5.48,5.69,9.21,0,88,246,9.35,4-6h,≤25 ans,1.0438,31.93,43.01,7.47,9.28,-2.053,2.52,0,1,1,1,0,1.9051,4.6634,5.5094,4.4886,0.0,967.05,500.72,32.7184,11025,60516,1.0,False,False,False,False,True,False,False
12675,31,Male,Manager,7.64,20,7.1,5.52,8.76,0,84,110,8.81,6-8h,26-35 ans,1.0761,4.69,14.4,7.973,8.785,-1.84,0.9,1,0,0,1,0,2.1564,3.0445,4.7095,4.4427,0.0,175.2,463.68,58.3696,400,12100,0.0,False,False,True,False,False,False,False
12676,37,Female,Manager,8.15,114,8.14,4.1,10.0,3,27,205,9.98,> 8h,36-45 ans,1.0012,23.34,25.15,10.05,9.99,-5.45,0.0,1,1,0,1,1,2.2138,4.7449,5.3279,3.3322,24.45,1140.0,110.7,66.4225,12996,42025,1.0,False,False,True,False,False,False,False
12677,30,Male,Manager,5.67,44,4.05,6.06,9.52,2,70,211,7.93,4-6h,26-35 ans,1.4,18.11,37.21,6.403,8.725,-2.293,3.95,0,1,1,1,0,1.8976,3.8067,5.3566,4.2627,11.34,418.88,424.2,32.1489,1936,44521,0.0,False,False,True,False,False,False,False
12678,20,Male,Designer,6.82,27,5.41,3.15,10.0,3,50,142,9.55,6-8h,≤25 ans,1.2606,8.32,20.82,7.27,9.775,-6.017,2.59,1,0,1,1,0,2.0567,3.3322,4.9628,3.9318,20.46,270.0,157.5,46.5124,729,20164,0.0,False,False,False,False,False,False,False
12679,43,Female,Researcher,9.13,101,6.66,2.5,10.0,4,88,110,10.0,> 8h,36-45 ans,1.3709,25.28,12.05,10.813,10.0,-6.033,1.34,1,1,0,1,0,2.3155,4.625,4.7095,4.4886,36.52,1010.0,220.0,83.3569,10201,12100,1.0,False,False,False,True,False,False,False
12680,43,Female,Freelancer,1.59,7,6.28,9.79,1.0,3,73,167,1.0,< 2h,36-45 ans,0.2532,1.86,105.03,1.707,1.0,10.007,1.72,0,0,0,0,0,0.9517,2.0794,5.124,4.3041,4.77,7.0,714.67,2.5281,49,27889,1.0,False,True,False,False,False,False,False
12681,35,Female,Designer,1.89,41,4.36,8.38,3.07,2,52,256,1.0,< 2h,26-35 ans,0.4335,15.67,135.45,2.573,2.035,6.177,3.64,0,1,1,0,0,1.0613,3.7377,5.5491,3.9703,3.78,125.87,435.76,3.5721,1681,65536,1.0,False,False,False,False,False,False,False
12682,49,Male,Software Engineer,5.12,16,6.24,8.28,3.83,4,40,192,3.65,4-6h,46-55 ans,0.8205,4.27,37.5,5.387,3.74,5.117,1.76,0,0,0,0,0,1.8116,2.8332,5.2627,3.7136,20.48,61.28,331.2,26.2144,256,36864,0.0,False,False,False,False,True,False,False
12683,31,Male,Software Engineer,6.49,8,4.53,5.56,9.61,0,26,67,10.0,6-8h,26-35 ans,1.4327,2.94,10.32,6.623,9.805,-3.617,3.47,1,0,1,1,1,2.0136,2.1972,4.2195,3.2958,0.0,76.88,144.56,42.1201,64,4489,0.0,False,False,False,False,True,False,False
12684,20,Female,Software Engineer,1.09,109,5.25,8.98,2.27,3,81,80,2.44,< 2h,≤25 ans,0.2076,34.6,73.39,2.907,2.355,8.06,2.75,0,1,1,0,0,0.7372,4.7005,4.3944,4.4067,3.27,247.43,727.38,1.1881,11881,6400,1.0,False,False,False,False,True,False,False
12685,18,Female,Manager,5.07,60,7.74,7.03,5.33,0,46,288,5.59,4-6h,≤25 ans,0.655,12.92,56.8,6.07,5.46,2.467,0.26,0,1,0,0,0,1.8034,4.1109,5.6664,3.8501,0.0,319.8,323.38,25.7049,3600,82944,1.0,False,False,True,False,False,False,False
12686,43,Male,Researcher,2.55,83,4.89,5.76,4.69,0,93,209,6.52,2-4h,36-45 ans,0.5215,28.29,81.96,3.933,5.605,2.62,3.11,0,1,1,0,0,1.2669,4.4308,5.3471,4.5433,0.0,389.27,535.68,6.5025,6889,43681,0.0,False,False,False,True,False,False,False
12687,41,Female,Software Engineer,6.81,68,7.33,5.77,8.39,2,111,261,9.7,6-8h,36-45 ans,0.9291,15.46,38.33,7.943,9.045,-0.77,0.67,1,1,0,1,0,2.0554,4.2341,5.5683,4.7185,13.62,570.52,640.47,46.3761,4624,68121,1.0,False,False,False,False,True,False,False
12688,52,Male,Freelancer,3.41,98,8.86,7.22,6.43,3,94,40,5.92,2-4h,46-55 ans,0.3849,18.43,11.73,5.043,6.175,2.357,0.0,0,1,0,0,0,1.4839,4.5951,3.7136,4.5539,10.23,630.14,678.68,11.6281,9604,1600,0.0,False,True,False,False,False,False,False
12689,31,Female,Designer,9.12,40,5.23,4.71,10.0,1,14,189,10.0,> 8h,26-35 ans,1.7438,12.75,20.72,9.787,10.0,-5.057,2.77,1,1,1,1,1,2.3145,3.7136,5.247,2.7081,9.12,400.0,65.94,83.1744,1600,35721,1.0,False,False,False,False,False,False,False
12690,20,Male,Doctor,1.57,28,5.3,10.0,1.11,0,117,181,1.0,< 2h,≤25 ans,0.2962,8.81,115.29,2.037,1.055,10.84,2.7,0,0,1,0,0,0.9439,3.3673,5.204,4.7707,0.0,31.08,1170.0,2.4649,784,32761,0.0,True,False,False,False,False,False,False
12691,30,Male,Software Engineer,8.28,75,8.77,4.45,10.0,2,111,34,9.81,> 8h,26-35 ans,0.9441,14.25,4.11,9.53,9.905,-3.7,0.0,1,1,0,1,0,2.2279,4.3307,3.5553,4.7185,16.56,750.0,493.95,68.5584,5625,1156,0.0,False,False,False,False,True,False,False
12692,31,Male,Teacher,4.53,53,7.33,5.24,8.32,1,78,47,8.99,4-6h,26-35 ans,0.618,12.05,10.38,5.413,8.655,-1.78,0.67,0,1,0,1,0,1.7102,3.989,3.8712,4.3694,4.53,440.96,408.72,20.5209,2809,2209,0.0,False,False,False,False,False,False,True
12693,38,Male,Designer,8.71,31,7.85,5.64,8.85,4,3,104,7.3,> 8h,36-45 ans,1.1096,6.58,11.94,9.227,8.075,-3.16,0.15,1,1,0,1,1,2.2732,3.4657,4.654,1.3863,34.84,274.35,16.92,75.8641,961,10816,0.0,False,False,False,False,False,False,False
12694,43,Other,Student,8.34,94,7.96,3.76,10.0,1,35,233,9.62,> 8h,36-45 ans,1.0477,19.68,27.94,9.907,9.81,-5.657,0.04,1,1,0,1,0,2.2343,4.5539,5.4553,3.5835,8.34,940.0,131.6,69.5556,8836,54289,,False,False,False,False,False,True,False
12695,20,Female,Doctor,3.15,94,7.65,6.94,3.87,2,5,73,2.81,2-4h,≤25 ans,0.4118,20.48,23.17,4.717,3.34,3.153,0.35,0,1,0,0,1,1.4231,4.5539,4.3041,1.7918,6.3,363.78,34.7,9.9225,8836,5329,1.0,True,False,False,False,False,False,False
12696,57,Female,Designer,1.46,64,8.88,7.96,4.21,4,21,111,2.35,< 2h,>55 ans,0.1644,12.01,76.03,2.527,3.28,4.1,0.0,0,1,0,0,1,0.9002,4.1744,4.7185,3.091,5.84,269.44,167.16,2.1316,4096,12321,1.0,False,False,False,False,False,False,False
12697,21,Male,Software Engineer,7.26,42,5.37,6.44,8.94,0,67,235,8.83,6-8h,≤25 ans,1.352,13.04,32.37,7.96,8.885,-1.383,2.63,1,1,1,1,0,2.1114,3.7612,5.4638,4.2195,0.0,375.48,431.48,52.7076,1764,55225,0.0,False,False,False,False,True,False,False
12698,53,Female,Manager,2.84,68,6.59,6.2,4.66,4,59,156,4.83,2-4h,46-55 ans,0.431,17.2,54.93,3.973,4.745,2.523,1.41,0,1,0,0,0,1.3455,4.2341,5.0562,4.0943,11.36,316.88,365.8,8.0656,4624,24336,1.0,False,False,True,False,False,False,False
12699,18,Male,Freelancer,9.37,114,7.32,4.4,10.0,3,86,197,9.39,> 8h,≤25 ans,1.2801,25.96,21.02,11.27,9.695,-4.167,0.68,1,1,0,1,0,2.3389,4.7449,5.2883,4.4659,28.11,1140.0,378.4,87.7969,12996,38809,0.0,False,True,False,False,False,False,False
12700,57,Female,Teacher,1.61,99,7.54,7.93,3.7,0,94,125,4.96,< 2h,>55 ans,0.2135,21.88,77.64,3.26,4.33,5.797,0.46,0,1,0,0,0,0.9594,4.6052,4.8363,4.5539,0.0,366.3,745.42,2.5921,9801,15625,1.0,False,False,False,False,False,False,True
12701,50,Male,Student,3.92,75,4.96,7.52,4.01,0,25,222,2.69,2-4h,46-55 ans,0.7903,25.2,56.63,5.17,3.35,3.927,3.04,0,1,1,0,1,1.5933,4.3307,5.4072,3.2581,0.0,300.75,188.0,15.3664,5625,49284,0.0,False,False,False,False,False,True,False
12702,24,Male,Doctor,1.11,79,8.38,5.71,5.92,4,10,52,4.71,< 2h,≤25 ans,0.1325,15.71,46.85,2.427,5.315,-0.043,0.0,0,1,0,0,1,0.7467,4.382,3.9703,2.3979,4.44,467.68,57.1,1.2321,6241,2704,0.0,True,False,False,False,False,False,False
12703,28,Other,Software Engineer,3.85,15,8.07,9.39,3.51,1,84,217,4.27,2-4h,26-35 ans,0.4771,3.1,56.36,4.1,3.89,7.28,0.0,0,0,0,0,0,1.579,2.7726,5.3845,4.4427,3.85,52.65,788.76,14.8225,225,47089,,False,False,False,False,True,False,False
12704,44,Male,Designer,5.87,20,5.32,5.57,9.13,3,77,253,8.91,4-6h,36-45 ans,1.1034,6.27,43.1,6.203,9.02,-2.277,2.68,0,0,1,1,0,1.9272,3.0445,5.5373,4.3567,17.61,182.6,428.89,34.4569,400,64009,0.0,False,False,False,False,False,False,False
12705,31,Female,Researcher,6.89,32,6.72,7.05,7.88,3,90,103,8.27,6-8h,26-35 ans,1.0253,7.94,14.95,7.423,8.075,0.67,1.28,1,1,0,1,0,2.0656,3.4965,4.6444,4.5109,20.67,252.16,634.5,47.4721,1024,10609,1.0,False,False,False,True,False,False,False
12706,39,Male,Designer,7.54,25,5.47,4.42,10.0,2,49,277,10.0,6-8h,36-45 ans,1.3784,7.62,36.74,7.957,10.0,-4.763,2.53,1,0,1,1,0,2.1448,3.2581,5.6276,3.912,15.08,250.0,216.58,56.8516,625,76729,0.0,False,False,False,False,False,False,False
12707,33,Female,Doctor,8.5,2,5.83,5.17,10.0,0,73,134,10.0,> 8h,26-35 ans,1.458,0.57,15.76,8.533,10.0,-3.613,2.17,1,0,1,1,0,2.2513,1.0986,4.9053,4.3041,0.0,20.0,377.41,72.25,4,17956,1.0,True,False,False,False,False,False,False
12708,29,Female,Teacher,2.0,22,6.67,9.01,1.92,2,115,160,1.0,< 2h,26-35 ans,0.2999,5.5,80.0,2.367,1.46,9.007,1.33,0,0,0,0,0,1.0986,3.1355,5.0814,4.7536,4.0,42.24,1036.15,4.0,484,25600,1.0,False,False,False,False,False,False,True
12709,27,Female,Manager,7.86,88,6.7,4.21,10.0,2,7,138,10.0,6-8h,26-35 ans,1.1731,21.89,17.56,9.327,10.0,-5.673,1.3,1,1,0,1,1,2.1815,4.4886,4.9345,2.0794,15.72,880.0,29.47,61.7796,7744,19044,1.0,False,False,True,False,False,False,False
12710,41,Female,Freelancer,3.51,53,6.66,7.26,6.05,2,67,284,7.7,2-4h,36-45 ans,0.527,13.26,80.91,4.393,6.875,2.327,1.34,0,1,0,0,0,1.5063,3.989,5.6525,4.2195,7.02,320.65,486.42,12.3201,2809,80656,1.0,False,True,False,False,False,False,False
12711,35,Male,Software Engineer,2.24,83,6.72,5.91,3.83,3,44,269,4.59,2-4h,26-35 ans,0.3333,20.59,120.09,3.623,4.21,2.813,1.28,0,1,0,0,0,1.1756,4.4308,5.5984,3.8067,6.72,317.89,260.04,5.0176,6889,72361,0.0,False,False,False,False,True,False,False
12712,39,Male,Doctor,3.39,46,7.18,8.64,3.48,2,70,90,2.74,2-4h,36-45 ans,0.4721,10.68,26.55,4.157,3.11,6.327,0.82,0,1,0,0,0,1.4793,3.8501,4.5109,4.2627,6.78,160.08,604.8,11.4921,2116,8100,0.0,True,False,False,False,False,False,False
12713,26,Male,Doctor,8.72,115,4.08,3.77,10.0,4,92,236,8.3,> 8h,26-35 ans,2.1373,46.98,27.06,10.637,9.15,-4.697,3.92,1,1,1,1,0,2.2742,4.7536,5.4681,4.5326,34.88,1150.0,346.84,76.0384,13225,55696,0.0,True,False,False,False,False,False,False
12714,34,Female,Designer,6.65,112,4.7,6.37,7.81,3,44,179,8.43,6-8h,26-35 ans,1.4149,39.72,26.92,8.517,8.12,-0.707,3.3,1,1,1,1,0,2.0347,4.7274,5.193,3.8067,19.95,874.72,280.28,44.2225,12544,32041,1.0,False,False,False,False,False,False,False
12715,55,Female,Researcher,6.38,117,6.35,6.22,9.24,4,88,258,10.0,6-8h,46-55 ans,1.0047,30.71,40.44,8.33,9.62,-1.553,1.65,1,1,0,1,0,1.9988,4.7707,5.5568,4.4886,25.52,1081.08,547.36,40.7044,13689,66564,1.0,False,False,False,True,False,False,False
12716,57,Male,Doctor,6.26,35,7.54,5.46,8.61,3,112,195,10.0,6-8h,>55 ans,0.8302,7.74,31.15,6.843,9.305,-1.283,0.46,1,1,0,1,0,1.9824,3.5835,5.2781,4.7274,18.78,301.35,611.52,39.1876,1225,38025,0.0,True,False,False,False,False,False,False
12717,30,Female,Student,4.68,34,6.55,7.19,6.59,0,101,287,6.97,4-6h,26-35 ans,0.7145,8.65,61.32,5.247,6.78,2.283,1.45,0,1,0,0,0,1.737,3.5553,5.663,4.625,0.0,224.06,726.19,21.9024,1156,82369,1.0,False,False,False,False,False,True,False
12718,54,Female,Student,4.75,42,7.14,7.42,5.65,2,64,223,5.65,4-6h,46-55 ans,0.6653,9.8,46.95,5.45,5.65,2.837,0.86,0,1,0,0,0,1.7492,3.7612,5.4116,4.1744,9.5,237.3,474.88,22.5625,1764,49729,1.0,False,False,False,False,False,True,False
12719,23,Male,Software Engineer,2.33,32,8.85,8.47,2.08,2,15,166,1.0,2-4h,≤25 ans,0.2633,6.03,71.24,2.863,1.54,6.64,0.0,0,1,0,0,1,1.203,3.4965,5.118,2.7726,4.66,66.56,127.05,5.4289,1024,27556,0.0,False,False,False,False,True,False,False
12720,38,Female,Doctor,3.99,4,7.65,7.43,3.23,0,45,183,1.73,2-4h,36-45 ans,0.5216,0.87,45.86,4.057,2.48,4.95,0.35,0,0,0,0,0,1.6074,1.6094,5.2149,3.8286,0.0,12.92,334.35,15.9201,16,33489,1.0,True,False,False,False,False,False,False
12721,53,Female,Designer,5.61,3,8.7,7.16,5.29,0,2,201,6.52,4-6h,46-55 ans,0.6448,0.57,35.83,5.66,5.905,1.903,0.0,0,0,0,0,1,1.8886,1.3863,5.3083,1.0986,0.0,15.87,14.32,31.4721,9,40401,1.0,False,False,False,False,False,False,False
12722,24,Male,Manager,6.45,57,4.1,4.86,10.0,1,59,246,10.0,6-8h,≤25 ans,1.5732,23.17,38.14,7.4,10.0,-4.157,3.9,1,1,1,1,0,2.0082,4.0604,5.5094,4.0943,6.45,570.0,286.74,41.6025,3249,60516,0.0,False,False,True,False,False,False,False
12723,53,Male,Software Engineer,1.64,51,6.24,8.93,1.37,2,42,176,3.1,< 2h,46-55 ans,0.2628,13.62,107.32,2.49,2.235,8.26,1.76,0,1,0,0,0,0.9708,3.9512,5.1761,3.7612,3.28,69.87,375.06,2.6896,2601,30976,0.0,False,False,False,False,True,False,False
12724,42,Male,Teacher,4.0,71,5.77,7.33,4.57,1,32,135,4.49,2-4h,36-45 ans,0.6932,20.51,33.75,5.183,4.53,3.293,2.23,0,1,1,0,0,1.6094,4.2767,4.9127,3.4965,4.0,324.47,234.56,16.0,5041,18225,0.0,False,False,False,False,False,False,True
12725,28,Female,Designer,4.05,74,7.53,5.4,6.07,3,70,29,5.73,4-6h,26-35 ans,0.5378,16.38,7.16,5.283,5.9,0.497,0.47,0,1,0,0,0,1.6194,4.3175,3.4012,4.2627,12.15,449.18,378.0,16.4025,5476,841,1.0,False,False,False,False,False,False,False
12726,31,Male,Teacher,5.64,106,8.65,7.85,5.7,4,113,278,6.63,4-6h,26-35 ans,0.652,20.42,49.29,7.407,6.165,4.033,0.0,0,1,0,0,0,1.8931,4.6728,5.6312,4.7362,22.56,604.2,887.05,31.8096,11236,77284,0.0,False,False,False,False,False,False,True
12727,46,Female,Software Engineer,7.39,49,4.2,5.76,8.89,3,107,154,9.07,6-8h,46-55 ans,1.7595,19.44,20.84,8.207,8.98,-1.347,3.8,1,1,1,1,0,2.127,3.912,5.0434,4.6821,22.17,435.61,616.32,54.6121,2401,23716,1.0,False,False,False,False,True,False,False
12728,27,Male,Researcher,6.72,26,4.29,5.59,9.15,0,103,164,9.69,6-8h,26-35 ans,1.5664,10.1,24.4,7.153,9.42,-1.843,3.71,1,0,1,1,0,2.0438,3.2958,5.1059,4.6444,0.0,237.9,575.77,45.1584,676,26896,0.0,False,False,False,True,False,False,False
12729,22,Female,Student,6.14,9,7.36,6.14,8.54,1,14,171,8.12,6-8h,≤25 ans,0.8342,2.04,27.85,6.29,8.33,-2.167,0.64,1,0,0,1,1,1.9657,2.3026,5.1475,2.7081,6.14,76.86,85.96,37.6996,81,29241,1.0,False,False,False,False,False,True,False
12730,25,Female,Designer,3.62,61,5.73,8.61,3.02,4,71,167,3.0,2-4h,≤25 ans,0.6318,17.74,46.13,4.637,3.01,6.773,2.27,0,1,1,0,0,1.5304,4.1271,5.124,4.2767,14.48,184.22,611.31,13.1044,3721,27889,1.0,False,False,False,False,False,False,False
12731,22,Female,Manager,8.55,108,5.02,2.28,10.0,2,24,38,10.0,> 8h,≤25 ans,1.7032,35.86,4.44,10.35,10.0,-7.32,2.98,1,1,1,1,1,2.2565,4.6913,3.6636,3.2189,17.1,1080.0,54.72,73.1025,11664,1444,1.0,False,False,True,False,False,False,False
12732,41,Male,Designer,8.07,19,8.77,5.9,9.18,1,1,177,8.65,> 8h,36-45 ans,0.9202,3.61,21.93,8.387,8.915,-3.263,0.0,1,0,0,1,1,2.205,2.9957,5.1818,0.6931,8.07,174.42,5.9,65.1249,361,31329,0.0,False,False,False,False,False,False,False
12733,57,Male,Software Engineer,2.65,31,4.07,9.59,2.19,0,63,216,3.66,2-4h,>55 ans,0.6511,12.69,81.51,3.167,2.925,8.45,3.93,0,1,1,0,0,1.2947,3.4657,5.3799,4.1589,0.0,67.89,604.17,7.0225,961,46656,0.0,False,False,False,False,True,False,False
12734,43,Male,Designer,6.9,47,5.37,4.07,10.0,0,73,98,10.0,6-8h,36-45 ans,1.2849,14.59,14.2,7.683,10.0,-4.713,2.63,1,1,1,1,0,2.0669,3.8712,4.5951,4.3041,0.0,470.0,297.11,47.61,2209,9604,0.0,False,False,False,False,False,False,False
12735,23,Male,Designer,9.16,90,5.66,3.14,10.0,1,109,195,10.0,> 8h,≤25 ans,1.6184,26.5,21.29,10.66,10.0,-5.043,2.34,1,1,1,1,0,2.3185,4.5109,5.2781,4.7005,9.16,900.0,342.26,83.9056,8100,38025,0.0,False,False,False,False,False,False,False
12736,33,Male,Researcher,4.92,48,7.91,6.73,7.22,1,15,291,6.65,4-6h,26-35 ans,0.622,10.11,59.15,5.72,6.935,-0.24,0.09,0,1,0,1,1,1.7783,3.8918,5.6768,2.7726,4.92,346.56,100.95,24.2064,2304,84681,0.0,False,False,False,True,False,False,False
12737,53,Other,Software Engineer,9.32,81,6.81,4.26,10.0,0,55,126,9.49,> 8h,46-55 ans,1.3686,19.82,13.52,10.67,9.745,-4.823,1.19,1,1,0,1,0,2.3341,4.4067,4.8442,4.0254,0.0,810.0,234.3,86.8624,6561,15876,,False,False,False,False,True,False,False
12738,29,Female,Freelancer,1.2,25,5.64,9.74,1.0,4,11,239,1.47,< 2h,26-35 ans,0.2128,7.39,199.17,1.617,1.235,8.923,2.36,0,0,1,0,1,0.7885,3.2581,5.4806,2.4849,4.8,25.0,107.14,1.44,625,57121,1.0,False,True,False,False,False,False,False
12739,28,Male,Doctor,5.65,34,4.85,6.02,5.19,3,88,184,4.29,4-6h,26-35 ans,1.1649,11.68,32.57,6.217,4.74,2.297,3.15,0,1,1,0,0,1.8946,3.5553,5.2204,4.4886,16.95,176.46,529.76,31.9225,1156,33856,0.0,True,False,False,False,False,False,False
12740,20,Female,Software Engineer,3.31,27,5.09,7.87,3.64,0,86,34,4.68,2-4h,≤25 ans,0.6503,8.84,10.27,3.76,4.16,5.663,2.91,0,0,1,0,0,1.4609,3.3322,3.5553,4.4659,0.0,98.28,676.82,10.9561,729,1156,1.0,False,False,False,False,True,False,False
12741,54,Male,Designer,3.36,64,4.19,9.51,2.11,3,77,115,2.38,2-4h,46-55 ans,0.8019,25.46,34.23,4.427,2.245,8.683,3.81,0,1,1,0,0,1.4725,4.1744,4.7536,4.3567,10.08,135.04,732.27,11.2896,4096,13225,0.0,False,False,False,False,False,False,False
12742,23,Male,Manager,8.9,97,8.18,4.43,10.0,3,7,275,8.82,> 8h,≤25 ans,1.088,19.76,30.9,10.517,9.41,-5.453,0.0,1,1,0,1,1,2.2925,4.585,5.6204,2.0794,26.7,970.0,31.01,79.21,9409,75625,0.0,False,False,True,False,False,False,False
12743,36,Female,Manager,3.8,118,4.59,4.46,9.45,4,71,69,9.31,2-4h,36-45 ans,0.8279,42.85,18.16,5.767,9.38,-3.807,3.41,0,1,1,1,0,1.5686,4.7791,4.2485,4.2767,15.2,1115.1,316.66,14.44,13924,4761,1.0,False,False,True,False,False,False,False
12744,35,Other,Researcher,1.21,25,8.12,8.35,1.04,1,89,163,1.21,< 2h,26-35 ans,0.149,5.13,134.71,1.627,1.125,8.793,0.0,0,0,0,0,0,0.793,3.2581,5.0999,4.4998,1.21,26.0,743.15,1.4641,625,26569,,False,False,False,True,False,False,False
12745,33,Male,Software Engineer,5.86,57,4.7,3.96,9.83,1,65,235,8.72,4-6h,26-35 ans,1.2468,20.21,40.1,6.81,9.275,-4.787,3.3,0,1,1,1,0,1.9257,4.0604,5.4638,4.1897,5.86,560.31,257.4,34.3396,3249,55225,0.0,False,False,False,False,True,False,False
12746,40,Female,Designer,9.74,5,8.53,5.33,10.0,1,107,163,8.28,> 8h,36-45 ans,1.1419,0.98,16.74,9.823,9.14,-2.887,0.0,1,0,0,1,0,2.374,1.7918,5.0999,4.6821,9.74,50.0,570.31,94.8676,25,26569,1.0,False,False,False,False,False,False,False
12747,54,Female,Teacher,1.71,49,7.39,7.45,3.2,0,72,155,3.97,< 2h,46-55 ans,0.2314,11.05,90.64,2.527,3.585,5.45,0.61,0,1,0,0,0,0.9969,3.912,5.0499,4.2905,0.0,156.8,536.4,2.9241,2401,24025,1.0,False,False,False,False,False,False,True
